Caller	Callee
org.apache.commons.beanutils.BeanPropertyValueEqualsPredicateTestCase.testEvaluateWithReadOnlyProperty()	org.apache.commons.beanutils.TestBean.getReadOnlyProperty()
org.apache.commons.beanutils.bugs.Jira339TestCase.testIssue_BEANUTILS_339_BeanUtilsBean_setProperty()	org.apache.commons.beanutils.BeanUtils.setProperty(Object,String,Object)
org.apache.commons.beanutils.LazyDynaBeanTestCase.testIndexedPrimitiveArray()	org.apache.commons.beanutils.LazyDynaBean.get(String,int)
org.apache.commons.beanutils.BeanUtilsTestCase.testCopyPropertiesStandard()	org.apache.commons.beanutils.TestBean.getShortProperty()
org.apache.commons.beanutils.LazyDynaList.transform(Object)	org.apache.commons.beanutils.LazyDynaList.setElementDynaClass(DynaClass)
org.apache.commons.beanutils.bugs.Jira61TestCase.testIssue_BEANUTILS_61_PropertyUtils_isReadable()	org.apache.commons.beanutils.PropertyUtils.isReadable(Object,String)
org.apache.commons.beanutils.PropertyUtilsBean.fetchIntrospectionData(Class<?>)	org.apache.commons.beanutils.BeanIntrospector.introspect(IntrospectionContext)
org.apache.commons.beanutils.converters.DateConverterTestBase.testDefaultType()	org.apache.commons.beanutils.converters.DateTimeConverter.setPattern(String)
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testCopyPropertyDouble()	org.apache.commons.beanutils.BeanUtils.setProperty(Object,String,Object)
org.apache.commons.beanutils.locale.LocaleConvertUtils.lookup(Locale)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.getInstance()
org.apache.commons.beanutils.converters.ByteConverterTestCase.testSimpleConversion()	org.apache.commons.beanutils.Converter.convert(Class<T>,Object)
org.apache.commons.beanutils.DynaRowSetTestCase.TestResultSetInconsistent.getObject(String)	org.apache.commons.beanutils.TestResultSet.getObject(String)
org.apache.commons.beanutils.BeanUtilsTestCase.testPopulateScalar()	org.apache.commons.beanutils.TestBean.getStringProperty()
org.apache.commons.beanutils.bugs.Jira18TestCase.testIssue_BEANUTILS_18_PropertyUtils_setProperty_Indexed()	org.apache.commons.beanutils.PropertyUtils.setProperty(Object,String,Object)
org.apache.commons.beanutils.locale.LocaleConvertUtils.convert(Object)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.getInstance()
org.apache.commons.beanutils.DynaRowSetTestCase.testInconsistentOracleDriver()	org.apache.commons.beanutils.DynaProperty.getType()
org.apache.commons.beanutils.locale.LocaleBeanificationTestCase.GetBeanUtilsBeanThread.run()	org.apache.commons.beanutils.locale.LocaleBeanificationTestCase.Signal.setSignal(int)
org.apache.commons.beanutils.BaseDynaBeanMapDecorator.values()	org.apache.commons.beanutils.DynaBean.get(String)
org.apache.commons.beanutils.converters.StringConverter.convertToType(Class<T>,Object)	org.apache.commons.beanutils.converters.AbstractConverter.conversionException(Class<?>,Object)
org.apache.commons.beanutils.BaseDynaBeanMapDecorator.keySet()	org.apache.commons.beanutils.BaseDynaBeanMapDecorator.getDynaBean()
org.apache.commons.beanutils.converters.NumberConverterTestBase.testStringToNumberDefaultType()	org.apache.commons.beanutils.converters.NumberConverter.setUseLocaleFormat(boolean)
org.apache.commons.beanutils.BeanUtilsBean.getProperty(Object,String)	org.apache.commons.beanutils.BeanUtilsBean.getNestedProperty(Object,String)
org.apache.commons.beanutils.BeanUtilsBean.setProperty(Object,String,Object)	org.apache.commons.beanutils.expression.Resolver.getIndex(String)
org.apache.commons.beanutils.BeanificationTestCase.GetBeanUtilsBeanThread.run()	org.apache.commons.beanutils.BeanificationTestCase.Signal.setPropertyUtils(PropertyUtilsBean)
org.apache.commons.beanutils.converters.NumberConverterTestBase.testNumberToStringLocale()	org.apache.commons.beanutils.converters.NumberConverter.setUseLocaleFormat(boolean)
org.apache.commons.beanutils.PropertyUtilsBenchCase.setUp()	org.apache.commons.beanutils.DynaClass.newInstance()
org.apache.commons.beanutils.LazyDynaBeanTestCase.testIndexedObjectArray()	org.apache.commons.beanutils.LazyDynaBean.get(String)
org.apache.commons.beanutils.converters.DateTimeConverter.convertToType(Class<T>,Object)	org.apache.commons.beanutils.converters.DateTimeConverter.parse(Class<?>,Class<?>,String,DateFormat)
org.apache.commons.beanutils.LazyDynaBean.set(String,String,Object)	org.apache.commons.beanutils.LazyDynaBean.set(String,Object)
org.apache.commons.beanutils.IndexedPropertyTestCase.testGetArray()	org.apache.commons.beanutils.PropertyUtilsBean.getProperty(Object,String)
org.apache.commons.beanutils.LazyDynaMapTestCase.testIndexedPrimitiveArray()	org.apache.commons.beanutils.LazyDynaMap.getDynaProperty(String)
org.apache.commons.beanutils.WrapDynaBeanTestCase.testInitWithDynaClass()	org.apache.commons.beanutils.WrapDynaClass.createDynaClass(Class<?>)
org.apache.commons.beanutils.WrapDynaClass.introspect()	org.apache.commons.beanutils.WrapDynaClass.getPropertyUtilsBean()
org.apache.commons.beanutils.BasicDynaBeanTestCase.testSerialization()	org.apache.commons.beanutils.BasicDynaBeanTestCase.testGetDescriptorLong()
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testGetNestedBoolean()	org.apache.commons.beanutils.DynaBean.get(String)
org.apache.commons.beanutils.PropertyUtilsTestCase.testSetSimpleArguments()	org.apache.commons.beanutils.PropertyUtils.setSimpleProperty(Object,String,Object)
org.apache.commons.beanutils.LazyDynaBeanTestCase.testIndexedDynaBeanArray()	org.apache.commons.beanutils.DynaBean.get(String)
org.apache.commons.beanutils.SuppressPropertiesBeanIntrospector.introspect(IntrospectionContext)	org.apache.commons.beanutils.SuppressPropertiesBeanIntrospector.getSuppressedProperties()
org.apache.commons.beanutils.BeanIntrospectionData.getWriteMethod(Class<?>,PropertyDescriptor)	org.apache.commons.beanutils.MethodUtils.getAccessibleMethod(Class<?>,String,Class<?>)
org.apache.commons.beanutils.PropertyUtilsBean.setMappedProperty(Object,String,String,Object)	org.apache.commons.beanutils.MethodUtils.getAccessibleMethod(Class<?>,Method)
org.apache.commons.beanutils.LazyDynaBeanTestCase.testIndexedPropertyRestricted()	org.apache.commons.beanutils.LazyDynaClass.getDynaProperty(String)
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testSetNestedShort()	org.apache.commons.beanutils.PropertyUtils.setNestedProperty(Object,String,Object)
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testDescribe()	org.apache.commons.beanutils.PropertyUtils.describe(Object)
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetDescriptorBase(String,String,String)	org.apache.commons.beanutils.PropertyUtils.getPropertyDescriptor(Object,String)
org.apache.commons.beanutils.converters.NumberConverterTestBase.testInvalidTypeWithDefault()	org.apache.commons.beanutils.converters.NumberConverterTestBase.makeConverter(Object)
