Caller	Callee
org.apache.commons.beanutils.locale.LocaleConvertUtils.getApplyLocalized()	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.getInstance()
org.apache.commons.beanutils.BeanUtils.cloneBean(Object)	org.apache.commons.beanutils.BeanUtilsBean.cloneBean(Object)
org.apache.commons.beanutils.ConstructorUtilsTestCase.testInvokeExactConstructorWithTypeArray()	org.apache.commons.beanutils.TestBean.getBooleanProperty()
org.apache.commons.collections.ReferenceMap.containsKey(Object)	org.apache.commons.collections.ReferenceMap.Entry.getValue()
org.apache.commons.beanutils.BeanUtilsBean.getSimpleProperty(Object,String)	org.apache.commons.beanutils.BeanUtilsBean.getConvertUtils()
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testGetSimpleBoolean()	org.apache.commons.beanutils.PropertyUtils.getSimpleProperty(Object,String)
org.apache.commons.beanutils.BeanMap.putAllWriteable(BeanMap)	org.apache.commons.beanutils.BeanMap.get(Object)
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testSetSimpleShort()	org.apache.commons.beanutils.DynaBean.get(String)
org.apache.commons.beanutils.BeanMap.valueIterator()	org.apache.commons.beanutils.BeanMap.keyIterator()
org.apache.commons.beanutils.BeanUtils.getArrayProperty(Object,String)	org.apache.commons.beanutils.BeanUtilsBean.getArrayProperty(Object,String)
org.apache.commons.beanutils.BeanToPropertyValueTransformer.transform(Object)	org.apache.commons.beanutils.PropertyUtils.getProperty(Object,String)
org.apache.commons.beanutils.TestBeanMap.makeFullMap()	org.apache.commons.beanutils.TestBeanMap.BeanWithProperties.setSomeShortValue(short)
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testSetSimpleInt()	org.apache.commons.beanutils.PropertyUtils.setSimpleProperty(Object,String,Object)
org.apache.commons.beanutils.BeanUtilsBean.getIndexedProperty(Object,String,int)	org.apache.commons.beanutils.PropertyUtilsBean.getIndexedProperty(Object,String,int)
org.apache.commons.beanutils.BeanUtilsBean.getIndexedProperty(Object,String,int)	org.apache.commons.beanutils.BeanUtilsBean.getPropertyUtils()
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testGetIndexedProperty2()	org.apache.commons.beanutils.DynaBean.get(String,int)
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testCopyPropertyNestedSimple()	org.apache.commons.beanutils.DynaBean.set(String,Object)
org.apache.commons.beanutils.BeanificationTestCase.testContextClassLoaderUnset()	org.apache.commons.beanutils.ContextClassLoaderLocal.set(Object)
org.apache.commons.beanutils.BeanMap.MyMapEntry.setValue(Object)	org.apache.commons.collections.keyvalue.AbstractMapEntry.setValue(Object)
